Alert ID,Ticker,Name,Description,Time
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""first_touch"",""previousAction"":"""",""rawLongSignal"":true,""rawShortSignal"":false,""rawLongCondition"":true,""rawShortCondition"":false,""newLongTouch"":true,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""long"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.8450166667,""notTooEarly"":false,""longSnapback"":false,""shortSnapback"":true,""longPushThrough"":false,""shortPushThrough"":false,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""SKIP"",""plainAction"":""SKIP. No trade."",""direction"":""long"",""time"":1782695760000,""timestamp"":1782695760000,""candleTime"":1782695760000,""alertTime"":1782695810702,""open"":52087.25,""high"":52087.25,""low"":52070.25,""close"":52070.25,""upper"":52095.4357159435,""lower"":52070.3621809148,""bandWidth"":25.0735350288,""touchDepth"":0.1121809148,""touchDepthRatio"":0.0044740765,""entry"":52070.3621809148,""stop"":52061.5864436547,""target"":52080.8930656269,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired outside the active session.""}",2026-06-29T01:16:50Z
5021593534,"ALCHEMY:DJ30.R, 5m","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""5"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""long"",""time"":1782693900000,""alertTime"":1782694090237,""open"":52121.25,""high"":52121.25,""low"":52058.25,""close"":52058.25,""upper"":52158.9354128085,""lower"":52063.1599546749,""entry"":52063.1599546749,""stop"":52029.6385443282,""target"":52103.385647091,""reason"":""Price is still pushing through the band.""}",2026-06-29T00:48:10Z
5021606399,"ALCHEMY:JPN225.R, 45m","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:JPN225.R"",""timeframe"":""45"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""long"",""time"":1782692100000,""alertTime"":1782693328686,""open"":69399,""high"":69466.5,""low"":68206.5,""close"":68206.5,""upper"":70351.4614977836,""lower"":68308.9693832641,""entry"":68308.9693832641,""stop"":67594.0971431823,""target"":69166.8160713623,""reason"":""Price is still pushing through the band.""}",2026-06-29T00:35:28Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""first_touch"",""previousAction"":"""",""rawLongSignal"":true,""rawShortSignal"":false,""rawLongCondition"":true,""rawShortCondition"":false,""newLongTouch"":true,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""long"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.9785166667,""notTooEarly"":false,""longSnapback"":false,""shortSnapback"":true,""longPushThrough"":false,""shortPushThrough"":false,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""SKIP"",""plainAction"":""SKIP. No trade."",""direction"":""long"",""time"":1782693060000,""timestamp"":1782693060000,""candleTime"":1782693060000,""alertTime"":1782693118711,""open"":52095.25,""high"":52101.25,""low"":52072.25,""close"":52072.25,""upper"":52107.0312853522,""lower"":52073.4201661035,""bandWidth"":33.6111192487,""touchDepth"":1.1701661035,""touchDepthRatio"":0.0348148509,""entry"":52073.4201661035,""stop"":52061.6562743665,""target"":52087.536836188,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired outside the active session.""}",2026-06-29T00:31:58Z
5021606400,"ALCHEMY:JPN225.R, 1h","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:JPN225.R"",""timeframe"":""60"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""long"",""time"":1782691200000,""alertTime"":1782693002216,""open"":69714.5,""high"":69761.5,""low"":68616.5,""close"":68616.5,""upper"":70270.8573740483,""lower"":68696.075564271,""entry"":68696.075564271,""stop"":68144.901930849,""target"":69357.4839243775,""reason"":""Price is still pushing through the band.""}",2026-06-29T00:30:02Z
5021606398,"ALCHEMY:JPN225.R, 30m","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:JPN225.R"",""timeframe"":""30"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""long"",""time"":1782691200000,""alertTime"":1782692938059,""open"":69714.5,""high"":69761.5,""low"":68731.5,""close"":68731.5,""upper"":70350.3051407347,""lower"":68809.3419507617,""entry"":68809.3419507617,""stop"":68270.0048342711,""target"":69456.5464905503,""reason"":""Price is still pushing through the band.""}",2026-06-29T00:28:58Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""decision_change"",""previousAction"":""DO_NOT_HOLD"",""rawLongSignal"":true,""rawShortSignal"":false,""rawLongCondition"":true,""rawShortCondition"":false,""newLongTouch"":false,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""long"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.7950166667,""notTooEarly"":false,""longSnapback"":false,""shortSnapback"":true,""longPushThrough"":false,""shortPushThrough"":false,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""SKIP"",""plainAction"":""SKIP. No trade."",""direction"":""long"",""time"":1782691740000,""timestamp"":1782691740000,""candleTime"":1782691740000,""alertTime"":1782691787701,""open"":52107.85,""high"":52114.25,""low"":52092.25,""close"":52093.25,""upper"":52151.3520471734,""lower"":52095.3360389364,""bandWidth"":56.0160082371,""touchDepth"":3.0860389364,""touchDepthRatio"":0.0550920894,""entry"":52095.3360389364,""stop"":52075.7304360534,""target"":52118.8627623959,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired outside the active session.""}",2026-06-29T00:09:47Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""decision_change"",""previousAction"":""SKIP"",""rawLongSignal"":true,""rawShortSignal"":false,""rawLongCondition"":true,""rawShortCondition"":false,""newLongTouch"":false,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""long"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.7785166667,""notTooEarly"":false,""longSnapback"":false,""shortSnapback"":true,""longPushThrough"":true,""shortPushThrough"":false,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""DO_NOT_HOLD"",""plainAction"":""NO TRADE. Do not fight this move."",""direction"":""long"",""time"":1782691740000,""timestamp"":1782691740000,""candleTime"":1782691740000,""alertTime"":1782691786711,""open"":52107.85,""high"":52114.25,""low"":52092.25,""close"":52092.25,""upper"":52151.3520471734,""lower"":52095.3360389364,""bandWidth"":56.0160082371,""touchDepth"":3.0860389364,""touchDepthRatio"":0.0550920894,""entry"":52095.3360389364,""stop"":52075.7304360534,""target"":52118.8627623959,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired, but price is still pushing through the band.""}",2026-06-29T00:09:46Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""decision_change"",""previousAction"":""DO_NOT_HOLD"",""rawLongSignal"":true,""rawShortSignal"":false,""rawLongCondition"":true,""rawShortCondition"":false,""newLongTouch"":false,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""long"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.74505,""notTooEarly"":false,""longSnapback"":false,""shortSnapback"":true,""longPushThrough"":false,""shortPushThrough"":false,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""SKIP"",""plainAction"":""SKIP. No trade."",""direction"":""long"",""time"":1782691740000,""timestamp"":1782691740000,""candleTime"":1782691740000,""alertTime"":1782691784703,""open"":52107.85,""high"":52114.25,""low"":52092.85,""close"":52094.25,""upper"":52151.3520471734,""lower"":52095.6927745552,""bandWidth"":55.6592726182,""touchDepth"":2.8427745552,""touchDepthRatio"":0.0510745905,""entry"":52095.6927745552,""stop"":52076.2120291388,""target"":52119.0696690548,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired outside the active session.""}",2026-06-29T00:09:44Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""first_touch"",""previousAction"":"""",""rawLongSignal"":true,""rawShortSignal"":false,""rawLongCondition"":true,""rawShortCondition"":false,""newLongTouch"":true,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""long"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.7285166667,""notTooEarly"":false,""longSnapback"":false,""shortSnapback"":true,""longPushThrough"":true,""shortPushThrough"":false,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""DO_NOT_HOLD"",""plainAction"":""NO TRADE. Do not fight this move."",""direction"":""long"",""time"":1782691740000,""timestamp"":1782691740000,""candleTime"":1782691740000,""alertTime"":1782691783711,""open"":52107.85,""high"":52114.25,""low"":52092.85,""close"":52092.85,""upper"":52151.3520471734,""lower"":52095.6927745552,""bandWidth"":55.6592726182,""touchDepth"":2.8427745552,""touchDepthRatio"":0.0510745905,""entry"":52095.6927745552,""stop"":52076.2120291388,""target"":52119.0696690548,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired, but price is still pushing through the band.""}",2026-06-29T00:09:43Z
5021617524,"ALCHEMY:USTEC.R, 5m","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:USTEC.R"",""timeframe"":""5"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""long"",""time"":1782691200000,""alertTime"":1782691349260,""open"":29398.65,""high"":29400.4,""low"":29273.65,""close"":29273.65,""upper"":29463.5250564306,""lower"":29282.9322146067,""entry"":29282.9322146067,""stop"":29219.7247199684,""target"":29358.7812081727,""reason"":""Price is still pushing through the band.""}",2026-06-29T00:02:29Z
5021621719,"ALCHEMY:US500.R, 3m","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:US500.R"",""timeframe"":""3"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""long"",""time"":1782691200000,""alertTime"":1782691308467,""open"":7402.6,""high"":7402.6,""low"":7392.1,""close"":7392.1,""upper"":7410.2992332808,""lower"":7392.9949895315,""entry"":7392.9949895315,""stop"":7386.9385042193,""target"":7400.2627719062,""reason"":""Price is still pushing through the band.""}",2026-06-29T00:01:48Z
5021617523,"ALCHEMY:USTEC.R, 3m","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:USTEC.R"",""timeframe"":""3"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""long"",""time"":1782691200000,""alertTime"":1782691307599,""open"":29398.65,""high"":29400.4,""low"":29304.15,""close"":29304.15,""upper"":29468.4108460005,""lower"":29312.0504905551,""entry"":29312.0504905551,""stop"":29257.3243661492,""target"":29377.7218398422,""reason"":""Price is still pushing through the band.""}",2026-06-29T00:01:47Z
5021606396,"ALCHEMY:JPN225.R, 5m","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:JPN225.R"",""timeframe"":""5"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""long"",""time"":1782691200000,""alertTime"":1782691307287,""open"":69714.5,""high"":69761.5,""low"":69219,""close"":69219,""upper"":70214.8170911179,""lower"":69266.9161113423,""entry"":69266.9161113423,""stop"":68935.1507684208,""target"":69665.0345228481,""reason"":""Price is still pushing through the band.""}",2026-06-29T00:01:47Z
5021606395,"ALCHEMY:JPN225.R, 3m","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:JPN225.R"",""timeframe"":""3"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""long"",""time"":1782691200000,""alertTime"":1782691286310,""open"":69714.5,""high"":69761.5,""low"":69266.5,""close"":69266.5,""upper"":70193.8727906346,""lower"":69310.7076442928,""entry"":69310.7076442928,""stop"":69001.5998430731,""target"":69681.6370057563,""reason"":""Price is still pushing through the band.""}",2026-06-29T00:01:26Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""first_touch"",""previousAction"":"""",""rawLongSignal"":true,""rawShortSignal"":false,""rawLongCondition"":true,""rawShortCondition"":false,""newLongTouch"":true,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""long"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.7285166667,""notTooEarly"":false,""longSnapback"":false,""shortSnapback"":true,""longPushThrough"":false,""shortPushThrough"":false,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""SKIP"",""plainAction"":""SKIP. No trade."",""direction"":""long"",""time"":1782691200000,""timestamp"":1782691200000,""candleTime"":1782691200000,""alertTime"":1782691243711,""open"":52153.85,""high"":52156.85,""low"":52128.85,""close"":52128.85,""upper"":52195.5309404081,""lower"":52129.5122818016,""bandWidth"":66.0186586065,""touchDepth"":0.6622818016,""touchDepthRatio"":0.0100317367,""entry"":52129.5122818016,""stop"":52106.4057512894,""target"":52157.2401184164,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired outside the active session.""}",2026-06-29T00:00:43Z
5021617522,"ALCHEMY:USTEC.R, 1m","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:USTEC.R"",""timeframe"":""1"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""long"",""time"":1782691200000,""alertTime"":1782691243151,""open"":29398.65,""high"":29400.4,""low"":29342.4,""close"":29342.4,""upper"":29443.9871089691,""lower"":29347.8726350443,""entry"":29347.8726350443,""stop"":29314.2325691706,""target"":29388.2407140927,""reason"":""Price is still pushing through the band.""}",2026-06-29T00:00:43Z
5021621718,"ALCHEMY:US500.R, 1m","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:US500.R"",""timeframe"":""1"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""long"",""time"":1782691200000,""alertTime"":1782691235299,""open"":7402.6,""high"":7402.6,""low"":7397.59,""close"":7397.59,""upper"":7407.8549356458,""lower"":7398.1014176996,""entry"":7398.1014176996,""stop"":7394.6876864184,""target"":7402.197895237,""reason"":""Price is still pushing through the band.""}",2026-06-29T00:00:34Z
5021621719,"ALCHEMY:US500.R, 3m","Brutus Playbook Alerts (9, high, low, 2, 0300-1200, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""symbol"":""ALCHEMY:US500.R"",""timeframe"":""3"",""action"":""DO_NOT_HOLD"",""plainAction"":""DO NOT HOLD: price is pushing through the band."",""direction"":""short"",""time"":1782690300000,""alertTime"":1782690418487,""open"":7407.1,""high"":7410.85,""low"":7405.34,""close"":7410.85,""upper"":7410.3508574041,""lower"":7401.7634549657,""entry"":7410.3508574041,""stop"":7413.3564482575,""target"":7406.74414838,""reason"":""Price is still pushing through the band.""}",2026-06-28T23:46:57Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""decision_change"",""previousAction"":""SKIP"",""rawLongSignal"":false,""rawShortSignal"":true,""rawLongCondition"":false,""rawShortCondition"":true,""newLongTouch"":false,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""short"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.9289333333,""notTooEarly"":false,""longSnapback"":true,""shortSnapback"":false,""longPushThrough"":false,""shortPushThrough"":true,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""DO_NOT_HOLD"",""plainAction"":""NO TRADE. Do not fight this move."",""direction"":""short"",""time"":1782690360000,""timestamp"":1782690360000,""candleTime"":1782690360000,""alertTime"":1782690415737,""open"":52179.85,""high"":52200.85,""low"":52173.85,""close"":52200.85,""upper"":52197.8557817549,""lower"":52170.7099779505,""bandWidth"":27.1458038044,""touchDepth"":2.9942182451,""touchDepthRatio"":0.1103013293,""entry"":52197.8557817549,""stop"":52207.3568130864,""target"":52186.454544157,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired, but price is still pushing through the band.""}",2026-06-28T23:46:55Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""decision_change"",""previousAction"":""DO_NOT_HOLD"",""rawLongSignal"":false,""rawShortSignal"":true,""rawLongCondition"":false,""rawShortCondition"":true,""newLongTouch"":false,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""short"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.8950333333,""notTooEarly"":false,""longSnapback"":true,""shortSnapback"":false,""longPushThrough"":false,""shortPushThrough"":false,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""SKIP"",""plainAction"":""SKIP. No trade."",""direction"":""short"",""time"":1782690360000,""timestamp"":1782690360000,""candleTime"":1782690360000,""alertTime"":1782690413702,""open"":52179.85,""high"":52196.85,""low"":52173.85,""close"":52191.85,""upper"":52194.8121551943,""lower"":52170.7099779505,""bandWidth"":24.1021772439,""touchDepth"":2.0378448057,""touchDepthRatio"":0.0845502373,""entry"":52194.8121551943,""stop"":52203.2479172297,""target"":52184.6892407519,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired outside the active session.""}",2026-06-28T23:46:53Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""decision_change"",""previousAction"":""SKIP"",""rawLongSignal"":false,""rawShortSignal"":true,""rawLongCondition"":false,""rawShortCondition"":true,""newLongTouch"":false,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""short"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.8785333333,""notTooEarly"":false,""longSnapback"":true,""shortSnapback"":false,""longPushThrough"":false,""shortPushThrough"":true,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""DO_NOT_HOLD"",""plainAction"":""NO TRADE. Do not fight this move."",""direction"":""short"",""time"":1782690360000,""timestamp"":1782690360000,""candleTime"":1782690360000,""alertTime"":1782690412712,""open"":52179.85,""high"":52196.85,""low"":52173.85,""close"":52196.85,""upper"":52194.8121551943,""lower"":52170.7099779505,""bandWidth"":24.1021772439,""touchDepth"":2.0378448057,""touchDepthRatio"":0.0845502373,""entry"":52194.8121551943,""stop"":52203.2479172297,""target"":52184.6892407519,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired, but price is still pushing through the band.""}",2026-06-28T23:46:52Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""decision_change"",""previousAction"":""DO_NOT_HOLD"",""rawLongSignal"":false,""rawShortSignal"":true,""rawLongCondition"":false,""rawShortCondition"":true,""newLongTouch"":false,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""short"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.8615333333,""notTooEarly"":false,""longSnapback"":true,""shortSnapback"":false,""longPushThrough"":false,""shortPushThrough"":false,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""SKIP"",""plainAction"":""SKIP. No trade."",""direction"":""short"",""time"":1782690360000,""timestamp"":1782690360000,""candleTime"":1782690360000,""alertTime"":1782690411692,""open"":52179.85,""high"":52195.35,""low"":52173.85,""close"":52193.85,""upper"":52193.7213273007,""lower"":52170.7099779505,""bandWidth"":23.0113493502,""touchDepth"":1.6286726993,""touchDepthRatio"":0.0707769316,""entry"":52193.7213273007,""stop"":52201.7752995733,""target"":52184.0565605736,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired outside the active session.""}",2026-06-28T23:46:51Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""decision_change"",""previousAction"":""SKIP"",""rawLongSignal"":false,""rawShortSignal"":true,""rawLongCondition"":false,""rawShortCondition"":true,""newLongTouch"":false,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""short"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.8450166667,""notTooEarly"":false,""longSnapback"":true,""shortSnapback"":false,""longPushThrough"":false,""shortPushThrough"":true,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""DO_NOT_HOLD"",""plainAction"":""NO TRADE. Do not fight this move."",""direction"":""short"",""time"":1782690360000,""timestamp"":1782690360000,""candleTime"":1782690360000,""alertTime"":1782690410701,""open"":52179.85,""high"":52195.35,""low"":52173.85,""close"":52195.35,""upper"":52193.7213273007,""lower"":52170.7099779505,""bandWidth"":23.0113493502,""touchDepth"":1.6286726993,""touchDepthRatio"":0.0707769316,""entry"":52193.7213273007,""stop"":52201.7752995733,""target"":52184.0565605736,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired, but price is still pushing through the band.""}",2026-06-28T23:46:50Z
5021593482,"ALCHEMY:DJ30.R, 1m","Brutus Playbook Alerts (0300-1200, First touch, 2, 0.35, 1.2): Any alert() function call","{""strategy"":""brutus_playbook_v1"",""playbookVersion"":""raw-parity-v10"",""rawSignal"":true,""decisionEvent"":""decision_change"",""previousAction"":""DO_NOT_HOLD"",""rawLongSignal"":false,""rawShortSignal"":true,""rawLongCondition"":false,""rawShortCondition"":true,""newLongTouch"":false,""newShortTouch"":false,""signalConflict"":false,""signalDirection"":""short"",""mode"":""first_touch"",""confirmed"":false,""modeReady"":true,""inSession"":false,""minutesIntoBar"":0.7615166667,""notTooEarly"":false,""longSnapback"":true,""shortSnapback"":false,""longPushThrough"":false,""shortPushThrough"":false,""symbol"":""ALCHEMY:DJ30.R"",""timeframe"":""1"",""action"":""SKIP"",""plainAction"":""SKIP. No trade."",""direction"":""short"",""time"":1782690360000,""timestamp"":1782690360000,""candleTime"":1782690360000,""alertTime"":1782690405691,""open"":52179.85,""high"":52193.85,""low"":52173.85,""close"":52193.35,""upper"":52192.6757409816,""lower"":52170.7099779505,""bandWidth"":21.9657630312,""touchDepth"":1.1742590183,""touchDepthRatio"":0.0534586036,""entry"":52192.6757409816,""stop"":52200.3637580426,""target"":52183.4501205086,""length"":9,""upperSource"":""high"",""lowerSource"":""low"",""stdDev"":2,""reason"":""Original Brutus signal fired outside the active session.""}",2026-06-28T23:46:45Z
